연도,월,일,시간,지역,태양광발전량(MWh)
2023,11,27,6,전라남도,0.00258
2023,11,27,7,전라남도,0.020926
2023,11,27,8,전라남도,1.154215
2023,11,27,9,전라남도,36.531879
2023,11,27,10,전라남도,125.539335
2023,11,27,11,전라남도,259.707434
2023,11,27,12,전라남도,421.134538
2023,11,27,13,전라남도,433.065115
2023,11,27,14,전라남도,350.424446
2023,11,27,15,전라남도,247.065403
2023,11,27,16,전라남도,204.41583
2023,11,27,17,전라남도,420.859869
2023,11,27,18,전라남도,107.439522
2023,11,27,19,전라남도,47.469566
2023,11,27,20,전라남도,16.122826
2023,11,27,21,전라남도,5.722844
2023,11,27,22,전라남도,0.573488
2023,11,27,23,전라남도,0.15588
2023,11,27,24,전라남도,0.03792
2023,11,27,1,전라북도,0.13188
2023,11,27,2,전라북도,0.0
2023,11,27,3,전라북도,0.0
2023,11,27,4,전라북도,0.0
2023,11,27,5,전라북도,0.0
2023,11,27,6,전라북도,8e-05
2023,11,27,7,전라북도,0.00024
2023,11,27,8,전라북도,0.106426
2023,11,27,9,전라북도,3.192257
2023,11,27,10,전라북도,15.008932
2023,11,27,11,전라북도,43.105862
2023,11,27,12,전라북도,87.019584
2023,11,27,13,전라북도,70.567445
2023,11,27,14,전라북도,125.21161
2023,11,27,15,전라북도,72.265304
2023,11,27,16,전라북도,55.905529
2023,11,27,17,전라북도,36.169491
2023,11,27,18,전라북도,13.823296
2023,11,27,19,전라북도,7.708322
2023,11,27,20,전라북도,5.31694
2023,11,27,21,전라북도,1.803084
2023,11,27,22,전라북도,0.318324
2023,11,27,23,전라북도,0.4098
2023,11,27,24,전라북도,0.0658
2023,11,27,1,충청남도,0.0202
2023,11,27,2,충청남도,0.0
2023,11,27,3,충청남도,8e-05
2023,11,27,4,충청남도,0.0
2023,11,27,5,충청남도,0.00012
2023,11,27,6,충청남도,8e-05
2023,11,27,7,충청남도,0.00012
2023,11,27,8,충청남도,0.191231
2023,11,27,9,충청남도,7.931773
2023,11,27,10,충청남도,28.944571
2023,11,27,11,충청남도,41.352499
2023,11,27,12,충청남도,73.651002
2023,11,27,13,충청남도,144.957869
2023,11,27,14,충청남도,248.944841
2023,11,27,15,충청남도,200.688625
2023,11,27,16,충청남도,170.222647
2023,11,27,17,충청남도,122.382397
2023,11,27,18,충청남도,19.053929
2023,11,27,19,충청남도,8.187031
2023,11,27,20,충청남도,6.736756
2023,11,27,21,충청남도,3.00666
2023,11,27,22,충청남도,1.17384
2023,11,27,23,충청남도,0.11576
2023,11,27,24,충청남도,0.00016
2023,11,27,1,충청북도,0.0
2023,11,27,2,충청북도,0.0
2023,11,27,3,충청북도,0.0
2023,11,27,4,충청북도,0.245
2023,11,27,5,충청북도,0.2642
2023,11,27,6,충청북도,0.0332
2023,11,27,7,충청북도,0.0
2023,11,27,8,충청북도,0.053893
2023,11,27,9,충청북도,2.16125
2023,11,27,10,충청북도,5.919867
2023,11,27,11,충청북도,12.210611
2023,11,27,12,충청북도,14.330948
2023,11,27,13,충청북도,12.273856
2023,11,27,14,충청북도,21.609077
2023,11,27,15,충청북도,27.963822
2023,11,27,16,충청북도,21.962668
2023,11,27,17,충청북도,14.204401
2023,11,27,18,충청북도,2.922139
2023,11,27,19,충청북도,0.735161
2023,11,27,20,충청북도,0.579079
2023,11,27,21,충청북도,0.49276
2023,11,27,22,충청북도,0.0
2023,11,27,23,충청북도,0.0
2023,11,27,24,충청북도,0.0
2023,11,27,1,제주도,0.000408
2023,11,27,2,제주도,0.036472
2023,11,27,3,제주도,0.000308
2023,11,27,4,제주도,0.000344
2023,11,27,5,제주도,0.000256
2023,11,27,6,제주도,0.000304
2023,11,27,7,제주도,0.007137
2023,11,27,8,제주도,0.81527
2023,11,27,9,제주도,14.468356
2023,11,27,10,제주도,29.479516
2023,11,27,11,제주도,45.770288
2023,11,27,12,제주도,152.050918
2023,11,27,13,제주도,191.687752
2023,11,27,14,제주도,196.080218
2023,11,27,15,제주도,163.269716
2023,11,27,16,제주도,98.141773
2023,11,27,17,제주도,28.649877
2023,11,27,18,제주도,2.94589
2023,11,27,19,제주도,3.878784
2023,11,27,20,제주도,5.581376
2023,11,27,21,제주도,1.151243
2023,11,27,22,제주도,0.10708
2023,11,27,23,제주도,0.0005
2023,11,27,24,제주도,0.000296
2023,11,27,1,서울시,0.0
2023,11,27,2,서울시,0.0
2023,11,27,3,서울시,0.0
2023,11,27,4,서울시,0.0
2023,11,27,5,서울시,0.0
2023,11,27,6,서울시,0.0
2023,11,27,7,서울시,0.000206
2023,11,27,8,서울시,0.00043
2023,11,27,9,서울시,0.064658
2023,11,27,10,서울시,0.401629
2023,11,27,11,서울시,0.53668
2023,11,27,12,서울시,0.84877
2023,11,27,13,서울시,1.120964
2023,11,27,14,서울시,2.412928
2023,11,27,15,서울시,2.634889
2023,11,27,16,서울시,2.642097
2023,11,27,17,서울시,0.473142
2023,11,27,18,서울시,0.004198
2023,11,27,19,서울시,0.02248
2023,11,27,20,서울시,0.01796
2023,11,27,21,서울시,0.0
2023,11,27,22,서울시,0.0
2023,11,27,23,서울시,0.0
2023,11,27,24,서울시,0.0
2023,11,27,1,인천시,0.0
2023,11,27,2,인천시,0.0
2023,11,27,3,인천시,0.0
2023,11,27,4,인천시,0.0
2023,11,27,5,인천시,0.0
2023,11,27,6,인천시,8e-05
2023,11,27,7,인천시,0.0
2023,11,27,8,인천시,0.000384
2023,11,27,9,인천시,0.279167
2023,11,27,10,인천시,1.205803
2023,11,27,11,인천시,1.123117
2023,11,27,12,인천시,2.536417
2023,11,27,13,인천시,8.077874
2023,11,27,14,인천시,13.769069
2023,11,27,15,인천시,16.644021
2023,11,27,16,인천시,10.436432
2023,11,27,17,인천시,3.471117
2023,11,27,18,인천시,0.709826
2023,11,27,19,인천시,0.115798
2023,11,27,20,인천시,0.65176
2023,11,27,21,인천시,0.35232
2023,11,27,22,인천시,0.03072
2023,11,27,23,인천시,0.0
2023,11,27,24,인천시,0.0
2023,11,27,1,대전시,0.0
2023,11,27,2,대전시,0.0
2023,11,27,3,대전시,0.0
2023,11,27,4,대전시,0.0
2023,11,27,5,대전시,0.0
2023,11,27,6,대전시,0.0
2023,11,27,7,대전시,0.0
2023,11,27,8,대전시,0.0
2023,11,27,9,대전시,0.022333
2023,11,27,10,대전시,0.160843
2023,11,27,11,대전시,0.544907
2023,11,27,12,대전시,0.749948
2023,11,27,13,대전시,0.87931
2023,11,27,14,대전시,3.451681
2023,11,27,15,대전시,2.828699
2023,11,27,16,대전시,1.271156
2023,11,27,17,대전시,0.640107
2023,11,27,18,대전시,0.004316
2023,11,27,19,대전시,0.0
2023,11,27,20,대전시,0.0
2023,11,27,21,대전시,0.0
2023,11,27,22,대전시,0.0
2023,11,27,23,대전시,0.0
2023,11,27,24,대전시,0.0
2023,11,27,1,광주시,0.00132
2023,11,27,2,광주시,0.0014
2023,11,27,3,광주시,0.00072
2023,11,27,4,광주시,0.0
2023,11,27,5,광주시,0.0
2023,11,27,6,광주시,0.0
2023,11,27,7,광주시,0.00104
2023,11,27,8,광주시,0.005036
2023,11,27,9,광주시,0.649942
2023,11,27,10,광주시,1.353185
2023,11,27,11,광주시,4.833049
2023,11,27,12,광주시,10.15604
2023,11,27,13,광주시,6.121278
2023,11,27,14,광주시,10.784263
2023,11,27,15,광주시,9.358648
2023,11,27,16,광주시,5.265027
2023,11,27,17,광주시,2.468429
2023,11,27,18,광주시,0.588543
2023,11,27,19,광주시,0.84968
2023,11,27,20,광주시,0.25714
2023,11,27,21,광주시,0.12684
2023,11,27,22,광주시,0.02742
2023,11,27,23,광주시,0.0
2023,11,27,24,광주시,0.0
2023,11,27,1,대구시,0.0
2023,11,27,2,대구시,0.0
2023,11,27,3,대구시,0.0
2023,11,27,4,대구시,0.0
2023,11,27,5,대구시,0.0
2023,11,27,6,대구시,0.0
2023,11,27,7,대구시,0.0
2023,11,27,8,대구시,0.035634
2023,11,27,9,대구시,2.031969
2023,11,27,10,대구시,5.432859
2023,11,27,11,대구시,10.361846
2023,11,27,12,대구시,9.544214
2023,11,27,13,대구시,4.747894
2023,11,27,14,대구시,16.706909
2023,11,27,15,대구시,19.714546
2023,11,27,16,대구시,10.004643
2023,11,27,17,대구시,4.34433
2023,11,27,18,대구시,1.902358
2023,11,27,19,대구시,1.090652
2023,11,27,20,대구시,0.498372
2023,11,27,21,대구시,0.0
2023,11,27,22,대구시,0.0
2023,11,27,23,대구시,0.0
2023,11,27,24,대구시,0.0
2023,11,27,1,세종시,0.0
2023,11,27,2,세종시,0.0
2023,11,27,3,세종시,0.0
2023,11,27,4,세종시,0.0
2023,11,27,5,세종시,0.0
2023,11,27,6,세종시,0.0
2023,11,27,7,세종시,0.0
2023,11,27,8,세종시,0.00704
2023,11,27,9,세종시,0.161481
2023,11,27,10,세종시,0.425886
2023,11,27,11,세종시,1.987687
2023,11,27,12,세종시,2.000206
2023,11,27,13,세종시,2.71822
2023,11,27,14,세종시,8.855542
2023,11,27,15,세종시,5.842029
2023,11,27,16,세종시,3.057847
2023,11,27,17,세종시,2.358901
2023,11,27,18,세종시,0.745208
2023,11,27,19,세종시,0.0
2023,11,27,20,세종시,0.0
2023,11,27,21,세종시,0.0
2023,11,27,22,세종시,0.0
2023,11,27,23,세종시,0.0
2023,11,27,24,세종시,0.0
2023,11,27,1,울산시,0.0
2023,11,27,2,울산시,0.0
2023,11,27,3,울산시,0.0
2023,11,27,4,울산시,0.0
2023,11,27,5,울산시,0.0
2023,11,27,6,울산시,0.0
2023,11,27,7,울산시,7.2e-05
2023,11,27,8,울산시,0.451154
2023,11,27,9,울산시,3.305925
2023,11,27,10,울산시,4.94978
2023,11,27,11,울산시,10.853428
2023,11,27,12,울산시,14.03317
2023,11,27,13,울산시,20.728427
2023,11,27,14,울산시,16.073075
2023,11,27,15,울산시,15.977821
2023,11,27,16,울산시,7.80597
2023,11,27,17,울산시,2.124126
2023,11,27,18,울산시,0.118226
2023,11,27,19,울산시,0.1528
2023,11,27,20,울산시,0.32804
2023,11,27,21,울산시,0.15272
2023,11,27,22,울산시,0.0
2023,11,27,23,울산시,0.0
2023,11,27,24,울산시,0.0
2023,11,27,1,부산시,0.0
2023,11,27,2,부산시,0.0
2023,11,27,3,부산시,0.0
2023,11,27,4,부산시,0.0
2023,11,27,5,부산시,0.0
2023,11,27,6,부산시,0.0
2023,11,27,7,부산시,3e-06
2023,11,27,8,부산시,0.865045
2023,11,27,9,부산시,4.01825
2023,11,27,10,부산시,9.255332
2023,11,27,11,부산시,13.479086
2023,11,27,12,부산시,27.736625
2023,11,27,13,부산시,31.772068
2023,11,27,14,부산시,31.216354
2023,11,27,15,부산시,26.354825
2023,11,27,16,부산시,20.329997
2023,11,27,17,부산시,6.545961
2023,11,27,18,부산시,1.873684
2023,11,27,19,부산시,1.673448
2023,11,27,20,부산시,1.09012
2023,11,27,21,부산시,0.30248
2023,11,27,22,부산시,0.00624
2023,11,27,23,부산시,0.0
2023,11,27,24,부산시,0.0
2023,11,28,1,경기도,0.007
2023,11,28,2,경기도,0.0
2023,11,28,3,경기도,0.0
2023,11,28,4,경기도,0.0
2023,11,28,5,경기도,0.0
2023,11,28,6,경기도,0.0
2023,11,28,7,경기도,0.000152
2023,11,28,8,경기도,1.858305
2023,11,28,9,경기도,32.204444
2023,11,28,10,경기도,97.651
2023,11,28,11,경기도,145.57771
2023,11,28,12,경기도,170.28539
2023,11,28,13,경기도,164.892151
2023,11,28,14,경기도,141.42454
2023,11,28,15,경기도,98.770752
2023,11,28,16,경기도,48.358727
2023,11,28,17,경기도,22.455796
2023,11,28,18,경기도,14.532513
2023,11,28,19,경기도,16.520664
2023,11,28,20,경기도,14.909087
2023,11,28,21,경기도,11.267136
2023,11,28,22,경기도,6.829906
2023,11,28,23,경기도,3.500599
2023,11,28,24,경기도,0.446723
2023,11,28,1,강원도,0.0
2023,11,28,2,강원도,0.0
2023,11,28,3,강원도,0.0
2023,11,28,4,강원도,0.0
2023,11,28,5,강원도,0.0
2023,11,28,6,강원도,0.0
2023,11,28,7,강원도,0.0
2023,11,28,8,강원도,4.772263
2023,11,28,9,강원도,64.979955
2023,11,28,10,강원도,183.262203
2023,11,28,11,강원도,265.068658
2023,11,28,12,강원도,300.442306
2023,11,28,13,강원도,282.273989
2023,11,28,14,강원도,218.468536
2023,11,28,15,강원도,189.112661
2023,11,28,16,강원도,117.835783
2023,11,28,17,강원도,50.53745
2023,11,28,18,강원도,41.458293
2023,11,28,19,강원도,58.956083
2023,11,28,20,강원도,55.5412
2023,11,28,21,강원도,31.58674
2023,11,28,22,강원도,18.220555
2023,11,28,23,강원도,7.457318
2023,11,28,24,강원도,1.649142
2023,11,28,1,경상남도,0.0
2023,11,28,2,경상남도,0.0
2023,11,28,3,경상남도,0.0
2023,11,28,4,경상남도,0.0
2023,11,28,5,경상남도,0.0
2023,11,28,6,경상남도,0.00072
2023,11,28,7,경상남도,5e-05
2023,11,28,8,경상남도,4.951215
2023,11,28,9,경상남도,51.850961
2023,11,28,10,경상남도,141.263881
2023,11,28,11,경상남도,216.845254
2023,11,28,12,경상남도,264.486148
2023,11,28,13,경상남도,281.749742
2023,11,28,14,경상남도,273.1534
2023,11,28,15,경상남도,224.434712
2023,11,28,16,경상남도,138.589561
2023,11,28,17,경상남도,48.557468
2023,11,28,18,경상남도,23.645144
2023,11,28,19,경상남도,27.47478
2023,11,28,20,경상남도,26.655925
2023,11,28,21,경상남도,21.051159
2023,11,28,22,경상남도,12.895546
2023,11,28,23,경상남도,5.858754
2023,11,28,24,경상남도,1.653188
2023,11,28,1,경상북도,0.010887
2023,11,28,2,경상북도,4e-05
2023,11,28,3,경상북도,0.0
2023,11,28,4,경상북도,0.0
2023,11,28,5,경상북도,0.0
2023,11,28,6,경상북도,0.0
2023,11,28,7,경상북도,0.000528
2023,11,28,8,경상북도,6.12984
2023,11,28,9,경상북도,88.387139
2023,11,28,10,경상북도,246.816697
2023,11,28,11,경상북도,343.11765
2023,11,28,12,경상북도,405.778183
2023,11,28,13,경상북도,420.712889
2023,11,28,14,경상북도,377.574944
2023,11,28,15,경상북도,289.51382
2023,11,28,16,경상북도,181.679152
2023,11,28,17,경상북도,61.439903
2023,11,28,18,경상북도,27.121639
2023,11,28,19,경상북도,54.566723
2023,11,28,20,경상북도,63.246487
2023,11,28,21,경상북도,54.998838
2023,11,28,22,경상북도,36.975042
2023,11,28,23,경상북도,18.522364
2023,11,28,24,경상북도,4.559516
2023,11,28,1,전라남도,0.0
2023,11,28,2,전라남도,0.0
2023,11,28,3,전라남도,0.0
2023,11,28,4,전라남도,0.0
2023,11,28,5,전라남도,0.0
2023,11,28,6,전라남도,0.00209
2023,11,28,7,전라남도,0.04663
2023,11,28,8,전라남도,10.392671
2023,11,28,9,전라남도,182.134477
2023,11,28,10,전라남도,627.388408
2023,11,28,11,전라남도,941.812398
2023,11,28,12,전라남도,990.774621
2023,11,28,13,전라남도,968.218895
2023,11,28,14,전라남도,918.369996
2023,11,28,15,전라남도,954.17427
2023,11,28,16,전라남도,736.955636
2023,11,28,17,전라남도,594.612967
2023,11,28,18,전라남도,438.690522
2023,11,28,19,전라남도,455.116543
2023,11,28,20,전라남도,334.415311
2023,11,28,21,전라남도,101.977056
2023,11,28,22,전라남도,38.997701
2023,11,28,23,전라남도,13.682516
2023,11,28,24,전라남도,3.088089
2023,11,28,1,전라북도,0.01536
2023,11,28,2,전라북도,0.0012
2023,11,28,3,전라북도,0.0
2023,11,28,4,전라북도,0.0
2023,11,28,5,전라북도,0.0
2023,11,28,6,전라북도,0.0
2023,11,28,7,전라북도,0.0042
2023,11,28,8,전라북도,5.183686
2023,11,28,9,전라북도,99.696097
2023,11,28,10,전라북도,284.892849
2023,11,28,11,전라북도,334.915237
2023,11,28,12,전라북도,364.658008
2023,11,28,13,전라북도,451.893378
2023,11,28,14,전라북도,391.708118
2023,11,28,15,전라북도,194.434237
2023,11,28,16,전라북도,83.806894
2023,11,28,17,전라북도,78.666739
2023,11,28,18,전라북도,45.47623
2023,11,28,19,전라북도,52.244005
2023,11,28,20,전라북도,47.745912
2023,11,28,21,전라북도,31.990536
2023,11,28,22,전라북도,16.971807
2023,11,28,23,전라북도,6.639478
2023,11,28,24,전라북도,1.878996
2023,11,28,1,충청남도,0.0
2023,11,28,2,충청남도,8e-05
2023,11,28,3,충청남도,0.00012
2023,11,28,4,충청남도,8e-05
2023,11,28,5,충청남도,8e-05
2023,11,28,6,충청남도,8e-05
2023,11,28,7,충청남도,0.0
2023,11,28,8,충청남도,7.555793
2023,11,28,9,충청남도,120.867392
2023,11,28,10,충청남도,328.183298
2023,11,28,11,충청남도,463.593529
2023,11,28,12,충청남도,437.466722
2023,11,28,13,충청남도,319.058323
2023,11,28,14,충청남도,214.037855
2023,11,28,15,충청남도,142.249046
2023,11,28,16,충청남도,86.391878
2023,11,28,17,충청남도,116.969745
2023,11,28,18,충청남도,104.091193
2023,11,28,19,충청남도,100.559532
2023,11,28,20,충청남도,50.70782
2023,11,28,21,충청남도,24.467052
2023,11,28,22,충청남도,11.413062
2023,11,28,23,충청남도,3.405798
2023,11,28,24,충청남도,1.15652
2023,11,28,1,충청북도,0.0
2023,11,28,2,충청북도,0.0
2023,11,28,3,충청북도,0.0
2023,11,28,4,충청북도,0.0618
2023,11,28,5,충청북도,0.0
2023,11,28,6,충청북도,0.0
2023,11,28,7,충청북도,0.00216
2023,11,28,8,충청북도,2.200668
2023,11,28,9,충청북도,30.837356
2023,11,28,10,충청북도,86.788842
2023,11,28,11,충청북도,128.130747
2023,11,28,12,충청북도,152.055631
2023,11,28,13,충청북도,151.17104
2023,11,28,14,충청북도,117.160962
2023,11,28,15,충청북도,91.389724
2023,11,28,16,충청북도,49.042502
2023,11,28,17,충청북도,40.159707
2023,11,28,18,충청북도,38.656995
2023,11,28,19,충청북도,38.78253
2023,11,28,20,충청북도,30.337063
2023,11,28,21,충청북도,15.588854
2023,11,28,22,충청북도,7.458969
2023,11,28,23,충청북도,3.878417
2023,11,28,24,충청북도,1.41104
2023,11,28,1,제주도,0.000208
2023,11,28,2,제주도,0.058904
2023,11,28,3,제주도,0.027824
2023,11,28,4,제주도,0.00024
2023,11,28,5,제주도,0.000248
2023,11,28,6,제주도,0.00028
2023,11,28,7,제주도,0.026146
2023,11,28,8,제주도,3.977744
2023,11,28,9,제주도,38.308683
2023,11,28,10,제주도,86.529523
2023,11,28,11,제주도,114.329683
2023,11,28,12,제주도,131.959169
2023,11,28,13,제주도,142.280356
2023,11,28,14,제주도,150.24125
2023,11,28,15,제주도,154.56725
2023,11,28,16,제주도,118.730109
2023,11,28,17,제주도,42.411655
2023,11,28,18,제주도,4.359884
2023,11,28,19,제주도,3.951972
2023,11,28,20,제주도,4.326524
2023,11,28,21,제주도,2.09016
2023,11,28,22,제주도,0.350876
2023,11,28,23,제주도,0.000408
2023,11,28,24,제주도,0.000328
2023,11,28,1,서울시,0.0
2023,11,28,2,서울시,0.0
2023,11,28,3,서울시,0.0
2023,11,28,4,서울시,0.0
2023,11,28,5,서울시,0.0
2023,11,28,6,서울시,0.0
2023,11,28,7,서울시,3e-06
2023,11,28,8,서울시,0.074138
2023,11,28,9,서울시,1.789475
2023,11,28,10,서울시,4.924983
2023,11,28,11,서울시,8.061323
2023,11,28,12,서울시,9.837204
2023,11,28,13,서울시,8.871104
2023,11,28,14,서울시,6.570026
2023,11,28,15,서울시,5.625101
2023,11,28,16,서울시,1.738353
2023,11,28,17,서울시,0.747897
2023,11,28,18,서울시,0.00753
2023,11,28,19,서울시,0.04888
2023,11,28,20,서울시,0.10488
2023,11,28,21,서울시,0.10756
2023,11,28,22,서울시,0.05164
2023,11,28,23,서울시,0.0
2023,11,28,24,서울시,0.0
2023,11,28,1,인천시,0.0
2023,11,28,2,인천시,0.0
2023,11,28,3,인천시,0.0
2023,11,28,4,인천시,0.0
2023,11,28,5,인천시,0.0
2023,11,28,6,인천시,0.0
2023,11,28,7,인천시,8e-05
2023,11,28,8,인천시,0.204109
2023,11,28,9,인천시,4.947352
2023,11,28,10,인천시,14.058659
2023,11,28,11,인천시,20.132909
2023,11,28,12,인천시,25.001845
2023,11,28,13,인천시,25.091583
2023,11,28,14,인천시,18.218768
2023,11,28,15,인천시,14.33298
2023,11,28,16,인천시,4.524514
2023,11,28,17,인천시,7.810998
2023,11,28,18,인천시,5.636829
2023,11,28,19,인천시,1.654061
2023,11,28,20,인천시,2.267733
2023,11,28,21,인천시,0.809885
2023,11,28,22,인천시,0.4464
2023,11,28,23,인천시,0.04728
2023,11,28,24,인천시,8e-05
2023,11,28,1,대전시,0.0
2023,11,28,2,대전시,0.0
2023,11,28,3,대전시,0.0
2023,11,28,4,대전시,0.0
2023,11,28,5,대전시,0.0
2023,11,28,6,대전시,0.0
2023,11,28,7,대전시,0.0
2023,11,28,8,대전시,0.052774
2023,11,28,9,대전시,1.430745
2023,11,28,10,대전시,4.092741
2023,11,28,11,대전시,6.073107
2023,11,28,12,대전시,6.705403
2023,11,28,13,대전시,7.212814
2023,11,28,14,대전시,6.13444
2023,11,28,15,대전시,3.355321
2023,11,28,16,대전시,1.24791
2023,11,28,17,대전시,0.546753
2023,11,28,18,대전시,0.004007
2023,11,28,19,대전시,0.0
2023,11,28,20,대전시,0.0
2023,11,28,21,대전시,0.0
2023,11,28,22,대전시,0.0
2023,11,28,23,대전시,0.0
2023,11,28,24,대전시,0.0
2023,11,28,1,광주시,0.00092
2023,11,28,2,광주시,0.0014
2023,11,28,3,광주시,0.0014
2023,11,28,4,광주시,0.0
2023,11,28,5,광주시,0.0014
2023,11,28,6,광주시,0.0
2023,11,28,7,광주시,0.0
2023,11,28,8,광주시,0.204233
2023,11,28,9,광주시,5.801535
2023,11,28,10,광주시,18.890357
2023,11,28,11,광주시,31.40664
2023,11,28,12,광주시,34.323937
2023,11,28,13,광주시,31.837383
